lat,lng
-30.0237894058219,-51.2208795547471
-30.0255147,-51.219853
-30.0265691,-51.2209646
-30.0265868,-51.2214232
-30.029193,-51.240458
-30.0302380320372,-51.2356746196747
-30.029193,-51.240458
-30.026279,-51.243859
-30.025635,-51.240731
-30.029193,-51.240458
-30.0299536,-51.2358898
-30.030278,-51.236564
-30.031171,-51.2385062
-30.031636,-51.237574
-30.0341578,-51.2405477
-30.005517,-51.258413
-30.030004,-51.236361
-29.99721,-51.1973235
-29.9984604,-51.1958343
-29.9984287224354,-51.1975765228271
-29.997751,-51.1964673
-29.997751,-51.1964673
-29.99813694,-51.19558466
-29.998063,-51.198049
-29.997317,-51.19681
-29.9970425,-51.1975416
-29.9983941,-51.1958525
-30.037845113478,-51.2415111064911
-30.0372,-51.240909
-30.03694,-51.241312
-30.034549,-51.241165
-30.0424328,-51.3024559
-30.102441,-51.259078
-30.103747,-51.26169
-30.102713,-51.264154
-30.0228254423616,-51.2195599079132
-30.022437,-51.220111
-30.0227697065053,-51.219334602356
-30.022916,-51.219103
-30.0228440209734,-51.2194097042084
-30.023071,-51.219215
-30.029616,-51.235696
-30.001695,-51.306891
-30.0776357670326,-51.245641708374
-30.0829022,-51.24684
-30.0829022,-51.24684
-30.08088,-51.246251
-30.0829022,-51.24684
-30.0829022,-51.24684
-30.0829022,-51.24684
-30.077778,-51.245554
-30.0829022,-51.24684
-30.0829022,-51.24684
-30.033519,-51.240214
-30.0341578,-51.2405477
-30.032207198262,-51.3045644760132
-30.033538,-51.309442
-30.1157894134521,-51.3137474060059
-30.1156971,-51.3144935
-30.1140734,-51.3148631
-30.0293085,-51.2116981
-30.0289747727284,-51.2100648880005
-30.029454,-51.210962
-30.0293179,-51.2098122
-30.029313,-51.210122
-30.029211,-51.2110054
-30.0290511,-51.2101823
-30.0280352,-51.2103586
-30.0607693,-51.2003756
-30.060289,-51.200251
-30.06061,-51.198701
-30.0585552,-51.2004726
-30.061769,-51.200738
-30.060289,-51.200251
-30.057713,-51.20029
-30.0634484,-51.2060605
-30.0611457120215,-51.1746168136597
-30.025189,-51.208692
-30.025673,-51.208141
-30.025305,-51.209155
-30.025207,-51.209071
-30.02609,-51.209134
-30.029734,-51.20797
-30.029825,-51.2082825666667
-30.02957,-51.208224
-30.0290305050962,-51.2074041366577
-30.0305251,-51.2065293
-30.0288268228873,-51.20708665
-30.031092,-51.206742
-30.02912636,-51.20708665
-30.0299449,-51.2058653
-30.030702461559,-51.2063956260681
-30.037651,-51.207273
-30.0391546986165,-51.2065458297729
-30.0373714294846,-51.2082624435425
-30.038576,-51.207731
-30.037996,-51.205839
-30.037372,-51.206781
-30.038266,-51.206219
-30.039177,-51.208107
-30.0387591,-51.2083241
-30.0417557,-51.2212184
-30.0258903,-51.2056005
-30.0255564609379,-51.2048292160034
-30.0244046119364,-51.2053442001343
-30.0258537101206,-51.2056016921997
-30.024831,-51.205548
-30.0248592,-51.2048294
-30.0248592,-51.2048294
-30.0248592,-51.2048294
-30.0248592,-51.2048294
-30.025167,-51.20445
0,0
0,0
-30.0362832,-51.204109
-30.0223873,-51.2088294
-30.028367,-51.209281
-30.0282130938945,-51.2085735797882
-30.0279483,-51.2098413
-30.028518,-51.209282
-30.02847,-51.209223
-30.0277756,-51.2088019
-30.0277932,-51.2088155
-30.023479,-51.204673
-30.0231912,-51.2057424
-30.0239555,-51.2062185
-30.0233676,-51.205266
-30.0232173,-51.2057241
-30.0258276,-51.2068122
-30.0253112,-51.2070325
-30.027047,-51.207731
-30.0289376177991,-51.2029194831848
-30.0285662,-51.2025224
-30.028983,-51.202648
-30.0285662,-51.2025224
-30.0285662,-51.2025224
-30.028654,-51.202773
-30.0288261529277,-51.2028765678406
-30.0285662,-51.2025224
-30.0285732,-51.2030574
-30.0340142,-51.2026334
-30.0388818,-51.2019747
-30.0393173,-51.1995357
-30.028981,-51.208419
-30.0289042,-51.2079292
-30.02899,-51.207907
-30.0284856,-51.2083777
-30.0289761,-51.2085033
-30.0284267361092,-51.2083697319031
-30.029128,-51.208882
-30.028937,-51.2082152
-30.028944,-51.208481
-30.0287890434256,-51.208908
-30.0293369,-51.2118637
-30.029009,-51.21177
-30.0238458,-51.2090143
-30.0243202,-51.2095205
-30.024555,-51.208877
-30.0346964656125,-51.2089061737061
-30.0348256,-51.2084178
-30.0348547,-51.2083783
-30.0342506312804,-51.2098395824432
-30.034746,-51.2097218
-30.035096,-51.208357
-30.035445,-51.209167
-30.0338067,-51.2084344
-30.035675,-51.208398
-30.043134,-51.208391
-30.042438,-51.208633
-30.0436868,-51.2095426
-30.0444571,-51.210435
-30.0453961,-51.2098419
-30.0458072,-51.2095366
-30.042451,-51.208533
-30.044143,-51.209354
-30.0435485,-51.2075308
-30.043247,-51.207201
-30.0435485,-51.2075308
-30.049434,-51.202962
-30.04879,-51.202357
-30.0485932,-51.2038385
-30.0486084,-51.2038505
-30.0487763678107,-51.2019538879395
-30.049098,-51.20144
-30.051299,-51.202225
-30.050372,-51.202693
-30.050826072692,-51.2001085281357
-30.051685,-51.203147
-30.049766,-51.20138
-30.02814482,-51.20636936
-30.0283338482464,-51.2069857120514
-30.027927,-51.206773
-30.026697,-51.2087130546555
-30.028023,-51.206582
-30.0283296,-51.2075143
-30.02793,-51.206565
-30.0272006093109,-51.2030053138733
-30.0272098982073,-51.2034237384796
-30.027327,-51.203139
-30.0273863870734,-51.2040138244629
-30.027297,-51.203241
-30.027448,-51.203278
-30.02728636,-51.20303209
-30.02730563,-51.20269924
-30.026534,-51.203564
-30.029267,-51.210052
-30.02938,-51.209944
-30.0297422,-51.2098197
-30.028943,-51.207756
-30.0285146,-51.2085117
-30.0285687,-51.2035384
-30.0286084,-51.2037699
-30.028661,-51.203507
-30.028844730415,-51.2031984329224
-30.028671026229,-51.2031126022324
-30.028505,-51.20361
-30.0286084,-51.2037699
-30.0285687,-51.2035384
-30.02878,-51.203939
-30.031621,-51.187865
-30.032168,-51.188982
-30.0301219243167,-51.1881364881992
-30.0320572,-51.1888674
-30.032036,-51.188939
-30.032869,-51.188405
-30.03363,-51.18935
-30.0317334873194,-51.191611289978
-30.0260952244254,-51.2051510810852
-30.0261452,-51.2049361
-30.026626,-51.204923
-30.0261452,-51.2049361
-30.0263202,-51.2052074
-30.0261452,-51.2049361
-30.0232173,-51.2057241
-30.0252656,-51.204364
-30.026265,-51.196489
-30.0262308,-51.1973815
-30.0262617,-51.1976403
-30.026463,-51.197519
-30.0260861,-51.1961107
-30.026149,-51.197081
-30.025942,-51.196624
-30.0258179,-51.1977204
-30.0258096,-51.1964204
-30.027291,-51.197052
-30.0225412,-51.1998694
-30.02197506,-51.199794
-30.022185,-51.199401
-30.0224681,-51.1988217
-30.02236042,-51.19920719
-30.0225412,-51.1998694
-30.0225407,-51.1996672
-30.021258,-51.199408
-30.021557,-51.199088
-30.022145,-51.198556
-30.022071,-51.207344
-30.02277,-51.207707
-30.071518,-51.212987
-30.0221029,-51.2073471
-30.023522,-51.207823
-30.0217455,-51.2070315
-30.0316296,-51.2123097
-30.031181,-51.212928
-30.031742,-51.212563
-30.0321068,-51.2134093
-30.032211,-51.21342188
-30.0318252,-51.2143029
-30.031655,-51.21433
-30.031528,-51.213378
-30.0373665,-51.2226179
-30.0376798,-51.2222016
-30.0374085812522,-51.2229824066162
-30.037317,-51.222944
-30.0380564,-51.2228335
-30.0376629,-51.2222235
-30.0375443,-51.2223813
-30.0375571881833,-51.2225532531738
-30.0375866889945,-51.2227678298935
-30.0378065,-51.2224716
-30.0333089,-51.2187908
-30.0263808607764,-51.1957284808159
-30.025662,-51.196382
-30.0259651783344,-51.1962246894836
-30.0261107,-51.1963682
-30.0259280222771,-51.1965465545654
-30.0277041,-51.2287346
-30.0362832,-51.204109
-30.037283,-51.204212
-30.0371856704377,-51.2048292160034
-30.037215,-51.204227
-30.037683248519,-51.2047219276413
-30.037314,-51.204297
-30.037617,-51.203293
-30.037513,-51.204785
-30.037254,-51.204226
-30.041728,-51.205012
-30.042056,-51.205541
-30.0414208901617,-51.2016105651855
-30.0404405593863,-51.2015461921677
-30.04031435,-51.20130905
-30.042028,-51.201046
-30.063594,-51.239089
-30.064558,-51.238684
-30.0657069683066,-51.2372303009018
-30.066555,-51.237432
-30.06438035,-51.23912523
-30.0672359,-51.23700299
-30.067208,-51.236789
-30.0654054418558,-51.2367609143257
-30.06439,-51.236222
-30.071532,-51.240861
-30.0725664818365,-51.2125754356384
-30.0701808929435,-51.21493577957
-30.072921,-51.212463
-30.069664,-51.214698
-30.0669622,-51.2136191
-30.067202,-51.213895
-30.068978,-51.212231
-30.0664471,-51.2126299
-30.0721193,-51.20622734
-30.073078,-51.209233
-30.072746,-51.208663
-30.07576,-51.206355
-30.0724556,-51.2087946
-30.0433373451224,-51.1998724937424
-30.04239229,-51.20143654
-30.041835,-51.203652
-30.0386061,-51.2021384
-30.0388082,-51.2039145
-30.0388082,-51.2039145
-30.038249,-51.202505
-30.0388082,-51.2039145
-30.0391161,-51.2026348
-30.0227392,-51.2031764
-30.044904,-51.19807498
-30.0448456202094,-51.1978474259377
-30.045222,-51.1977606
-30.044693,-51.198237
-30.0440585232394,-51.1986494064331
-30.0453329086295,-51.1985635757431
-30.043057,-51.19774
-30.0433355,-51.1998349
-30.037024,-51.204807
-30.0373895,-51.2049576
-30.037195,-51.203867
-30.040325,-51.198977
-30.039746,-51.199199
-30.040325,-51.198977
-30.041176,-51.199651
-30.048183,-51.198432
-30.0478022,-51.1995946
-30.047449,-51.198883
-30.047449,-51.198883
-30.047449,-51.198883
-30.0496978,-51.1988453
-30.022852,-51.202029
-30.0329272,-51.1984744
-30.0387447,-51.1884341
-30.0387447,-51.1884341
-30.040586,-51.18837
-30.040932,-51.188021
-30.039371,-51.187428
-30.040267,-51.18738
-30.040038,-51.18693
-30.0371831,-51.1850168
-30.0369185,-51.1851249
-30.0349936873863,-51.1852169036865
-30.034854,-51.18526
-30.035111,-51.184998
-30.035614,-51.186
-30.0349666,-51.1853189
41.377491,64.5852620000001
41.6126188416685,64.2297005653381
40.978863,67.5
-30.0278018,-51.210844
-30.0272416,-51.2114627
-30.027994,-51.2121478
-30.02694,-51.212018
-30.026181,-51.211664
-30.0281281,-51.2108105
48.8566667,2.3509871
48.860917495034,2.33613967895508
48.8705371484182,2.34216928482056
-30.0295012,-51.2286878
-30.0284816,-51.228358
-30.029296,-51.228447
-30.029251,-51.228414
-30.028718,-51.228907
-30.029547275,-51.228549
-30.0290574,-51.2285616
-30.0285626,-51.2285152
-30.0288555,-51.2293027
-30.0293927,-51.2286678
-30.021051,-51.217082
-30.02071978,-51.21740627
-30.021254,-51.2173798
-30.0114332,-51.2107329
-30.0137089,-51.2091022
-30.016281,-51.210607
-30.011261,-51.210744
-30.0145478,-51.2101491
-30.0145840644836,-51.2132835388184
-30.0114332,-51.2107329
-30.0160663,-51.2086559666667
-30.024124,-51.201506
-30.0422604823942,-51.2770729064941
-30.0398371,-51.2140201
-30.039982,-51.213587
-30.040478,-51.212833
-30.040577,-51.213097
-30.039714,-51.2138117
-30.0401,-51.213523
-30.0403194,-51.2148355
-30.04074,-51.21362
-30.0396283740849,-51.2129402160645
-30.0334668159476,-51.2190985679612
-30.0335521,-51.2185706
-30.03386,-51.218551
-30.033799,-51.220024
-30.0335521,-51.2185706
-30.0356995855264,-51.2191200256348
-30.0333089,-51.2187908
-30.03377,-51.219254
-30.0333089,-51.2187908
-30.032967,-51.219128
-30.0325936,-51.2185071
-30.0335075696031,-51.2200212478638
-30.04225,-51.214701
-30.042352,-51.214541
-30.040873,-51.213831
-30.0422975,-51.2142961
-30.042303,-51.214303
-30.041279,-51.214046
-30.041283,-51.214885
-30.0404132,-51.2150286
-30.041734,-51.1964531
-30.041936,-51.196037
-30.040663,-51.196259
-30.040635,-51.197614
-30.04117915,-51.19545085
-30.041585,-51.196208
-30.040663,-51.196259
-30.041231,-51.195588
-30.0473276048023,-51.2154078483582
-30.046143,-51.215793
-30.0471805,-51.2148202
-30.046316,-51.213807
-30.0475621,-51.2159662
-30.0463672,-51.2139969
-30.046873,-51.215018
-30.0604916,-51.2071269
-30.059307,-51.205693
-30.058133,-51.207272
-30.058224,-51.207006
-30.061323,-51.203599
-30.0630678362447,-51.2062454223633
-30.0594249,-51.2078164
-30.0595713,-51.2034633
-30.0403379,-51.2011825
-30.0440954,-51.1968488
-30.0426839908206,-51.1979198455811
-30.042114,-51.198138
-30.043057,-51.19657
-30.0431593,-51.1965845
-30.042805,-51.196025
-30.051815,-51.22804693
-30.0508099,-51.2291543
-30.048632,-51.230515
-30.0494481,-51.2294707
-30.052386,-51.229982
-30.0500643253326,-51.22942507267
-30.052141,-51.228004
-30.0279344294442,-51.2057304382324
-30.038522,-51.202142
-30.0389964,-51.2016544
-30.037813,-51.202641
-30.037617,-51.194948
-30.040427,-51.19361
-30.0406035811542,-51.1952590942383
-30.03917,-51.194346
-30.0399938,-51.1945077
-30.0403747,-51.1940732
-30.04017,-51.194595
-30.0399938,-51.1945077
-30.027405,-51.204901
-30.0275418,-51.2046749
-30.0275074,-51.2044532
-30.0272284759974,-51.2044429779053
-30.0276762,-51.2052124
-30.0272442,-51.2041454
-30.0275925,-51.2048764
-30.02773,-51.20446243
-30.0233196,-51.1976064
-30.0251876,-51.1978753
-30.025596,-51.196509
-30.0247969,-51.1968693
-30.0254982,-51.1964784
-30.0248672,-51.1979144
-30.025309,-51.196677
-30.0254982,-51.1964784
-30.033129,-51.195434
-30.0329647,-51.1970443
-30.0339281558982,-51.1970400810227
-30.0330897,-51.1958857
-30.033051,-51.195607
-30.034843,-51.200295
-30.0343212,-51.2008125
-30.028166,-51.205859
-30.028,-51.206
-30.028445,-51.206252
-30.028656,-51.206461
-30.0244348016979,-51.2027759850025
-30.0246942,-51.2031094
-30.0246182623589,-51.2028121948242
-30.0245289,-51.2029073
-30.024420867963,-51.2027424573898
-30.0244231902523,-51.2028872966766
-30.0246936,-51.2030839
-30.0246942,-51.2031094
-30.0246226,-51.2030393
-30.0261248,-51.2028601
-30.025293,-51.203093
-30.0261881143859,-51.2026405334473
-30.0261608,-51.202848
-30.0255703945132,-51.2022972106934
-30.0264063,-51.2031613
-30.0260205,-51.2026682
-30.025204,-51.203373
-30.026064,-51.202581
-30.0255559,-51.2022447
-30.028312,-51.202915
-30.0284112,-51.2030847
-30.028534,-51.20297
-30.028068,-51.202764
-30.0282633,-51.2030919
-30.0286334,-51.203034
-30.0284696,-51.203043
-30.0261509584121,-51.2118673324585
-30.0261881143859,-51.2123823165894
-30.026788,-51.212327
-30.026167,-51.211709
-30.0264110499361,-51.2123823165894
-30.0264853616747,-51.2125539779663
-30.026704,-51.212456
-30.0293266,-51.2125168
-30.0293795,-51.2120502
-30.029107,-51.211855
-30.0321478,-51.2194394
-30.0324221,-51.2270066
-30.0324564,-51.2264551
-30.0324627,-51.2262565
-30.0345199897626,-51.2270379066467
-30.033609,-51.227799
-30.0334889929898,-51.2278962135315
-30.0333994,-51.2266278
-30.0336561823843,-51.2267160415649
-30.03385,-51.22635
-30.0223127,-51.1969658
-30.0229369139802,-51.2116420269012
-30.022911,-51.211157
-30.02275913,-51.2114418
-30.0239029960915,-51.2107086181641
-30.022385,-51.210111
-30.023451,-51.210257
-30.0229418277732,-51.2113738059983
-30.0272442,-51.2041454
-30.0272442,-51.2041454
-30.0272442,-51.2041454
-30.0272442,-51.2041454
-30.01832,-51.215304
-30.0296064043953,-51.194314956665
-30.0309918,-51.1944998
-30.0306467301313,-51.1941593885422
-30.0298618425293,-51.1953610181808
-30.0302512,-51.1944736
-30.0302512,-51.1944736
-30.031703,-51.195046
-30.029932,-51.193268
-30.0298479095572,-51.1956453323364
-29.924664,-50.096496
-29.968232,-50.115489
-29.9651232,-50.1163625
-29.935419,-50.1032127
-29.979313,-50.120043
-29.9599318,-50.1147903
-29.962873,-50.114956
-29.973557,-50.11883
-30.39456,-57.969825
-30.00555,-57.726556
-29.7893536090842,-58.0513501167281
-30.076919,-57.998328
-29.780334,-58.067441
-29.791167244676,-58.088587959909
16.454811,14.613366
15.7661969,24.9042208
15.7661969,24.9042208
15.7661969,24.9042208
-30.0362832,-51.204109
-30.035791,-51.2042591
-30.0284634,-51.2140588
-30.0277523,-51.2134098
-30.0293254,-51.2131042
-30.0286714,-51.2140072
-30.02858,-51.213044
-30.0293286,-51.2130563
-30.0294299194818,-51.2134659290314
-30.0292628,-51.2139005
-30.0292755,-51.2137973
-30.0293299,-51.2129843
-30.0293299,-51.2129843
-30.033034,-51.211153
-30.0326348,-51.2108826
-30.0330292,-51.2109195
-30.033017,-51.2109384
-30.0330292,-51.2109195
-30.0362940221653,-51.2112665176392
-30.0367398473044,-51.210880279541
-30.037213,-51.211738
-30.0366357,-51.2106406
-30.035929,-51.211824
-30.036298,-51.211162
-30.0354782,-51.2110923
-30.0357076,-51.2112223
-30.03591,-51.211752
-30.0365581,-51.2111898
-30.0395262089793,-51.2059879302979
-30.065234,-51.247766
-30.0829022,-51.24684
-30.0829022,-51.24684
-30.0829023,-51.24684
-30.0664319,-51.2125876
-30.0658571,-51.2125193
-30.065404,-51.212395
-30.06659811,-51.2138707
-30.0642704,-51.2150645
-30.0624022,-51.2126467
-30.0313032,-51.2084595
-30.0313032,-51.2084595
-30.0313032,-51.2084595
-30.031446,-51.207555
-30.0344272,-51.2136245
-30.0344272,-51.2136245
-30.035365,-51.214169
-30.0344272,-51.2136245
-30.0344272,-51.2136245
-30.034515,-51.212961
-30.0344272,-51.2136245
-30.034136,-51.2134366761237
-30.0402956,-51.2080961
-30.0406532,-51.2081
-30.0396748127344,-51.2074041366577
-30.0402956,-51.2080961
-30.040124,-51.207982
-30.03929,-51.206527
-30.047078,-51.204878
-30.0468028873316,-51.204931139946
-30.0468539661455,-51.2053871154785
-30.046455,-51.204931
-30.046544,-51.205079
-30.034245,-51.205867
-30.0348165,-51.2057218
-30.0349458,-51.2057208
-30.0335419178,-51.2055158615097
-30.0350932,-51.2072795
-30.0350852,-51.2065445
-30.034641,-51.205171
-30.0336933355448,-51.2037563323975
-30.0423932075492,-51.2045502662644
-30.0544969172484,-51.2068462371826
-30.0525335,-51.2068101
-30.0524059,-51.2040066
-30.0524059,-51.2040066
-30.050472,-51.205778
-30.037254,-51.204226
-30.035136,-51.207595
-30.03321,-51.193684
-30.03411,-51.193261
-30.034047,-51.193777
-30.036036,-51.193149
-30.044249,-51.192893
-30.0434622,-51.1951715
-30.0450306,-51.192428
-30.040325,-51.198977
-30.042234,-51.198171
-30.042959,-51.198225
-30.042018,-51.198015
-30.045586,-51.206014
-30.04664378,-51.20563187
-30.014896,-51.174047
-30.0189795947749,-51.1754751205444
-30.018227,-51.17382
-30.0181249417213,-51.1740803718567
-30.0184727,-51.1751313
-30.018352,-51.174966
-30.018198,-51.175917
-30.0147043,-51.1739102
-30.018405,-51.174901
-30.038976,-51.176519
-30.0396311,-51.1766208
-30.039563359939,-51.1751747131348
-30.0399221,-51.1768782
-30.03946692,-51.175541
-30.0394890580057,-51.175217628479
-30.0400546,-51.1769956
-30.0395069,-51.1765122
-30.039927,-51.177041
-30.0286868216622,-51.1709368228912
-30.0329874231141,-51.1708402633667
-30.028397,-51.171102
-30.0287332654391,-51.1706954240799
-30.029724,-51.17029
-30.030272,-51.173449
-30.029486,-51.170863
-30.030272,-51.173449
-30.030272,-51.173449
-30.030507,-51.169237
-30.0454051750188,-51.1717361211777
-30.046368,-51.171766
-30.041337,-51.1718
-30.0474761968553,-51.1722564697266
-30.0472203,-51.1723385
-30.0422779,-51.2037701
-30.045626,-51.200534
-30.0364797828837,-51.2050008773804
-30.038401,-51.2025809
-30.039958,-51.197487
-30.0401031,-51.1977605
-30.0401542,-51.1974645
-30.0400046,-51.1972704
-30.0401542,-51.1974645
-30.039883,-51.197512
-30.040387,-51.197326
-30.041935,-51.197918
-30.045654,-51.193133
-30.0453958878279,-51.1943578720093
-30.0447901,-51.195499
-23.5574532,-46.6628984
-23.5573033,-46.6519783
-30.0277041,-51.2287346
-30.0279530070986,-51.2285721302032
-30.0283016,-51.2286982
-30.028358,-51.228631
-30.028079,-51.228591
-30.0278601187918,-51.2289047241211
-30.0282321,-51.2287496
-30.0281016282084,-51.2290120124817
-30.0282321,-51.2287496
-30.0412869,-51.2039694
-20.4717695,-54.5777498
48.856614,2.35222190000002
48.8622868028822,2.34459400177002
48.8701913528643,2.34269499778748
-30.0294283,-51.2286651
-30.0305762,-51.2288934
-30.030417,-51.228603
-30.030696,-51.229011
-30.030495,-51.228406
-30.030617,-51.228475
-30.0302705421746,-51.2284809350967
-30.030254,-51.228556
-30.0306175,-51.2287488
-30.030427,-51.228306
-30.030821,-51.229206
-30.042929,-51.217018
-30.046982,-51.194492
-30.046052,-51.195454
-30.046569,-51.1973
-30.044947,-51.197998
-30.042345,-51.194586
-30.042345,-51.194586
-30.0483037,-51.1962773
-30.0485639,-51.1967862
-30.0468885898581,-51.1983060836777
-30.047603,-51.1961142
-30.04827575,-51.1963439333333
-30.0423395633689,-51.2004303932175
-30.0424468517303,-51.1998295783997
-30.043891,-51.210961
-30.043909,-51.210991
-30.04568,-51.210409
-30.0526166805401,-51.1958785333333
-30.0513933,-51.1941273
-30.049285,-51.196236
-30.0532015,-51.1963974
-30.0532213,-51.196366
-30.0499762,-51.1950998
-30.0534657,-51.1966204
-30.0444307,-51.1990302
-30.0427937,-51.1989201
-30.044061,-51.199443
-30.043427,-51.207108
-30.039662,-51.197509
